hgnc_symbol	Six1KD5	Scramble	Scramble.1	Six1KD6	Scramble.2	Six1KD5.1	Scramble.3	Six1KD5.2	Six1KD6.1
STAT2	0.379346809	0.977377773	-0.28686652	1.020118442	-1.048905119	0.552806972	-0.991834526	-1.567341986	0.965298155
STAT3	0.566457644	-0.019689342	0.54162038	0.64851226	-2.401258391	0.609159228	-0.188243044	-0.495787742	0.739229008
STAT5A	0.597869949	1.886618056	-1.004059168	-1.344208345	0.198837592	0.21012128	0.668612521	-0.627113969	-0.586677916
STAT5B	0.334083222	2.202837449	-1.206454938	-0.859379323	-0.302993048	-0.727920701	0.307876721	0.342341053	-0.090390434
STAT6	-0.282459253	-1.220646431	-0.982550449	-0.797363577	1.583426329	-0.134397878	1.121323475	0.98578971	-0.273121925
STAU1	0.240467858	-0.176356586	0.257294227	0.360042491	0.347825507	0.26006065	-2.535810446	0.223586847	1.022889452
STAU2	1.058599739	1.809859821	-1.002980324	-0.272713657	-0.278921088	0.405724148	-1.491698928	-0.236194205	0.008324493
STC1	0.008637387	1.638195247	1.421557791	-0.798077809	0.361786079	-0.306423436	-0.128356332	-1.138168419	-1.059150508
STC2	-0.915599332	-2.062819474	-0.396349001	0.574676445	0.927231106	-0.217755644	0.851834961	0.52186822	0.716912721
STEAP1	-0.573504633	1.688457985	1.093528742	-0.581939624	-0.23981336	-0.676441651	0.801787474	-0.054392604	-1.457682328
STEAP3	0.590522941	-1.080887928	-0.419128037	1.091804033	0.525974703	0.446146191	-1.941717199	-0.135218878	0.922504173
STIL	-0.165238615	0.802657958	1.397365703	-0.609651859	1.010038964	-0.416501698	0.6047023	-1.355106192	-1.268266561
STIM1	0.981941655	0.981001049	0.015750041	-0.784650493	-1.107325083	1.254573604	-1.587624621	-0.107578805	0.353912653
STIM2	0.011066114	-0.049244968	1.076336149	0.264426864	-0.840835118	0.949975005	-1.560811659	-1.090000869	1.239088482
STIP1	0.890639226	-0.876940114	-0.3399234	-0.246800708	0.246701696	-1.904387387	1.070571645	1.19433384	-0.034194799
STIP1P3	1.73023323	0.496699477	0.294803067	0.957101527	0.20424124	-0.809263459	-0.505654347	-1.194795706	-1.17336503
STK10	0.18046059	2.124085003	-0.516399565	-1.219738068	0.517586788	0.529553832	-0.853757086	-0.639623174	-0.12216832
STK11	0.022677011	1.187785945	1.923995941	-0.049692097	-1.099499613	-0.195531141	-1.068866892	-0.703207233	-0.017661923
STK11IP	-0.656876803	0.187151831	-0.455315937	0.078444805	-0.562765134	-0.669248106	2.437139609	0.345854756	-0.704385021
STK16	0.070473408	0.843917164	-0.841648969	-0.98536424	-1.05350304	0.438729713	1.824762656	-0.829564028	0.532197335
STK17A	0.262232772	-0.687921693	1.335211406	0.068255681	0.247086061	-1.400276606	0.109360458	1.381095348	-1.315043428
STK17B	-0.035330266	-0.317984413	0.382669996	-0.418635365	1.884188287	0.71407921	-0.158872634	-1.858467655	-0.19164716
STK19	-0.687251227	-0.813515628	0.103130822	-0.429341824	-0.850906141	-0.179253977	2.303048655	0.755162774	-0.201073453
STK24	-0.304840087	1.515790873	1.812534002	-0.319604577	-0.878925002	-0.786678287	-0.374869079	0.153100298	-0.816508141
STK25	0.463490155	1.030761952	-0.86884471	-0.943576889	0.199857578	-0.04597404	-0.838060405	-0.882793435	1.885139794
STK26	0.628329381	1.722150022	0.20037212	-1.213655348	0.060176475	0.380012648	-1.101451797	-1.214500627	0.538567125
STK3	0.987110134	2.109691297	-1.083437175	-0.672510378	-0.52826586	-0.161658993	-0.683997926	0.312432664	-0.279363763
STK32B	-0.454345326	-0.360566837	-1.383791497	-0.619046208	1.072917304	-0.510290343	1.468424774	1.255961001	-0.469262866
STK32C	-0.479655773	1.544277684	-0.276042676	0.52232691	0.12616984	0.468026389	-0.589834423	-1.997088108	0.681820157
STK33	0.360127915	1.132968344	-0.740872017	-1.691226673	1.230112676	-0.246833246	0.264017731	0.707890796	-1.016185525
STK35	-1.591450154	0.581330688	0.782329463	0.224055924	0.554501586	-1.505808148	1.175508163	0.382740884	-0.603208407
STK36	0.060896077	-2.134809304	-0.4417493	0.746944566	0.181925444	-0.687738495	0.475437268	0.490082937	1.309010806
STK38	-0.60721634	-0.786053774	0.740583836	0.593234377	0.199911459	0.579460982	-1.179159768	-1.226644205	1.685883433
STK38L	0.138456951	0.817339291	1.465740797	0.801084756	-1.585559131	-0.332581724	-1.196723205	-0.533510303	0.425752568
STK39	-0.010898777	0.716503397	-0.889182081	-1.342722677	0.864963908	-1.019951838	0.044031387	1.75731022	-0.120053538
STK4	-0.53058789	1.396974023	0.269173046	0.257428908	1.051704397	-1.706127896	0.184163292	0.297461559	-1.220189438
STK40	0.544868988	0.267814729	1.063841762	-1.776070254	0.800495604	0.160090236	0.808509769	-0.562291921	-1.307258914
STKLD1	0.174671299	-0.408515316	0.107418866	0.914360053	-1.584032091	0.965093583	-0.425849821	-1.156118703	1.41297213
STMN1	0.475300605	1.698402717	0.83560275	-0.708861427	0.502508518	-0.311973149	-1.06107549	-1.486562378	0.056657855
STMN3	1.378076832	0.459547295	0.439704593	-0.522993398	1.307307972	0.221648319	-1.186765926	-0.877159291	-1.219366396
STMP1	1.153365891	1.072253378	-0.349044966	-0.148963747	1.10467517	0.165581941	-1.635976827	-1.193038728	-0.168852111
STN1	0.369584534	1.901512732	-1.613653565	-0.404562323	-0.497157075	-0.188015055	0.240505035	-0.652892734	0.844678452
STOM	0.769826011	1.385218123	1.230647813	-1.317975023	0.442606701	-0.895463324	-0.744896646	-0.043866873	-0.826096782
STOML1	0.880160988	-0.71958227	-1.650121007	-0.538969079	-1.005257395	0.724466115	0.406945011	0.6481517	1.254205938
STOML2	0.192964188	0.104154513	-1.144010465	-1.34481715	0.800508309	-1.062009614	1.125684768	1.341116941	-0.01359149
STON1	0.023138066	2.141668942	0.76515421	-0.144378283	-0.471231925	0.119844696	-0.448196113	-1.438540756	-0.547458838
STON2	0.380134761	-2.249210602	-0.118075361	-0.721049796	0.375098329	0.890711796	-0.068878169	1.057227884	0.454041158
STOX2	-1.753871432	0.272838875	1.359704209	0.033317012	1.023615491	0.118273957	-0.67049382	-1.03275019	0.649365898
STRA6	0.727243523	1.511626458	-0.78256891	-0.602692451	-0.652378154	-1.497520442	0.236894565	1.20977378	-0.15037837
STRADA	-1.006747148	-0.514478042	0.381660327	0.084318902	1.184113346	1.646981066	0.031725685	-1.543966162	-0.263607976
STRADB	1.311151897	-0.370765783	-1.475747378	0.17620999	-0.689733077	1.261543985	-1.047174821	-0.042375577	0.876890765
STRAP	-0.165150548	-1.446531146	-0.03309403	0.818862084	1.150383651	-0.811072708	-0.343871382	1.590892177	-0.760418099
STRBP	0.186538022	1.31833064	1.26059374	-0.371919736	0.630261546	0.076366635	-1.674531925	-1.084602467	-0.341036455
STRIP1	-0.977143032	-0.560599469	1.679160957	0.240837418	1.087056461	-0.795856285	0.868897478	-0.987794562	-0.554558966
STRIP2	-0.602891	-0.835701492	0.780416358	1.705762262	-0.592471462	0.609043687	-0.667241519	-1.240934195	0.84401736
STRN	0.722166853	0.407398153	1.222284387	-0.743183139	0.244416773	1.273537599	-1.101244721	-0.612219358	-1.413156547
STRN3	-0.159334416	-1.084372512	0.192471158	-0.350468663	0.678459656	0.02658092	1.803731267	0.521551341	-1.62861875
STRN4	-0.597241612	2.261145047	-0.867899342	-0.548346786	0.011726755	-0.980095103	0.557694528	-0.227973375	0.390989889
STS	0.202156948	-2.39228656	0.126550295	0.617784542	0.302933253	0.95651388	-0.676445111	0.462652205	0.400140548
STT3A	0.897232697	1.012636778	-0.384563427	-0.397365324	0.602359786	0.378804266	-2.175298345	-0.525163167	0.591356736
STT3B	1.338338827	0.82555743	-0.264543409	-0.00033307	0.393731811	-0.226603091	-2.248360642	0.390456099	-0.208243955
STUB1	1.52912155	-0.761104986	-1.137473164	-0.860751568	-0.114166151	0.960344779	-0.876086056	0.105177057	1.154938539
STX10	0.713333862	2.176061293	0.224742962	-0.422793123	-0.454620792	-0.469074691	-0.824683687	-1.169781573	0.22681575
STX11	0.893065298	0.923388805	-0.675357957	-1.632861428	-0.116830778	0.715112462	0.747432221	0.516195439	-1.370144063
STX12	0.103314528	2.221132783	0.402378041	-1.040236932	-0.046279033	-0.153364786	-0.104900502	-1.331414405	-0.050629694
STX16	-0.079953754	1.388365513	-0.552613353	-1.018489795	-1.654445516	-0.009267389	0.858920451	1.116221342	-0.048737499
STX16-NPEPL1	-1.54828159	-0.282954709	1.327100127	-0.435010836	-0.822992228	0.526805427	0.464518387	-0.640417779	1.411233201
STX17	-0.0201528	0.782436218	-2.296612254	0.533867085	-0.661651568	0.099573368	0.731366672	0.91554971	-0.084376431
STX18	-0.502163208	-1.631788032	-0.564439144	0.447012651	0.858396058	-0.681520906	1.801683618	0.339010791	-0.066191829
STX18-AS1	-1.306494621	0.418256866	1.582286521	0.168874686	0.684280051	0.65562885	0.106409652	-1.082951651	-1.226290355
STX1A	0.024627607	-0.992530663	-0.447388829	0.027728784	-0.52518793	-0.553859835	2.082377782	1.146226829	-0.761993744
STX1B	-1.168747742	-0.881483042	0.792437265	1.94413107	-0.755783782	0.148545574	0.293736972	0.405339456	-0.778175771
STX2	0.532226065	1.175075267	0.016139592	0.214041717	0.974640853	0.754570294	-1.65364283	-0.936395685	-1.076655274
STX3	-0.766407158	-2.126576355	1.164484352	0.884562632	0.207600395	-0.34450232	0.59940885	-0.090357435	0.47178704
STX4	0.291179448	-2.339718392	-0.698591321	0.569163605	-0.184468178	0.601823681	0.570694247	0.279449319	0.910467591
STX5	0.057470344	1.269605811	0.504987844	-1.501916685	-0.569866624	0.888972248	0.98568815	-1.29229412	-0.342646967
STX6	0.811427176	0.584189489	0.257827836	-0.659294608	-1.183663545	0.515765228	-0.644832638	1.636709694	-1.318128633
STX7	0.540910671	0.051298691	-0.465377595	0.798510046	0.698916887	0.656244959	-1.918347763	-1.226499069	0.864343174
STX8	0.753366467	2.045342017	-1.437223122	-0.166828061	-0.530804976	-0.734354658	-0.007084582	-0.368319767	0.445906682
STXBP1	0.517745033	1.342980673	-0.672921045	0.909045836	-1.315209028	0.149662574	-1.50125937	-0.205317158	0.775272486
STXBP2	-1.369549824	0.393011422	1.804964456	0.803245	-1.365920038	-0.130342933	0.297325059	-0.184601218	-0.248131925
STXBP3	-0.969196938	1.148990503	1.379754712	0.209059521	-0.579069589	-1.585461322	0.566180347	-0.636937474	0.466680239
STXBP4	-1.262500083	-0.213167203	1.467953135	1.262452578	0.445364086	-0.625716926	0.618785948	-1.167364937	-0.525806598
STXBP5	-0.06827382	-0.807682999	1.548836963	-0.185202936	0.633906051	1.116468476	-0.439331718	-0.047672612	-1.751047406
STXBP5L	0.030092899	-1.876508606	-0.246803159	0.274840229	1.159656751	1.172484523	0.253229573	0.411354018	-1.178346229
STXBP6	0.192847547	-2.258089825	-0.43334039	0.933438496	-0.01440052	0.921757867	-0.23474912	0.947010697	-0.054474752
STYX	0.855429477	0.660277571	-1.847694149	0.253505204	0.15533335	-1.388212264	-0.099887204	0.260098641	1.151149376
STYXL1	0.543450121	-0.319472165	-1.482590086	-0.923476282	0.546628565	-0.799456591	1.683190917	0.874915251	-0.123189731
SUB1	1.367490774	1.718869215	-0.850840245	-0.356995609	-0.101238438	-0.634408058	-0.933740151	0.608740409	-0.817877898
SUB1P1	0.126522108	1.666844779	-1.619718885	-0.011890795	0.561839322	-0.32192922	-1.317345173	0.521308829	0.394369036
SUCLA2	0.756855689	-1.88023263	1.608954924	0.584667235	-0.33499124	-0.206486072	-0.298310813	0.472531096	-0.702988189
SUCLG1	1.416552959	0.542075818	-0.337214345	-1.307289117	0.294838661	0.700173646	-0.161559809	0.569686326	-1.717264138
SUCLG2	0.657826002	2.292224776	-0.815856574	-0.701624435	-0.07458288	0.069879972	-0.051365678	-0.376313316	-1.000187866
SUCLG2-AS1	1.135462146	1.125400638	-1.575937744	-0.343946586	-0.517518155	-0.870953247	0.877583466	-0.633149756	0.803059238
SUCO	-0.0685252	-0.437351597	0.597597862	1.934182644	-0.908157498	0.415131272	-1.611933287	0.271157268	-0.192101465
SUDS3	0.577255283	1.661905922	0.933482375	-0.106247874	-0.472284419	0.54798548	-0.677197759	-1.266844757	-1.19805425
SUDS3P1	1.1102385	1.0123783	-0.169371367	-0.046184527	0.641793906	0.716523561	-0.542126252	-1.987878254	-0.735373867
SUFU	0.020297449	0.788829093	1.492381299	-0.005819322	0.181480687	0.246421708	-2.078560816	-0.836321916	0.191291817
SUGCT	-0.468853238	1.269625399	-0.854700577	0.808511807	-1.363823471	-1.029773669	-0.09017199	0.440091604	1.289094136
SUGP2	-0.33301988	1.199187517	0.562903141	0.561265929	-1.55033213	0.488681923	-1.265997572	-0.702317685	1.039628756
SUGT1	0.025931538	-0.49719742	1.246322178	0.157236626	1.290857674	-1.649055485	0.023956151	-1.195958146	0.597906883
SUGT1P1	-0.383626531	-1.76457343	0.542415831	-0.005450823	0.494962325	0.886030648	1.426115032	-0.020888704	-1.174984347
SULF1	-0.381256323	1.94480786	-0.223558544	-0.469624598	0.410710183	0.542535191	-1.826749839	-0.028374727	0.031510796
SULF2	0.763322312	-0.244950025	-0.396066618	1.886507757	-1.457949637	0.629199981	-0.708848282	-0.738877345	0.267661857
SULT1A1	1.247480185	1.726719166	-0.192580123	-0.732514132	0.028957728	-0.08814685	0.014646949	-0.342504664	-1.662058259
SULT1C2	0.30372614	0.191473799	-0.740441577	-0.458195312	-1.806044028	-0.151787244	0.487757053	0.303150199	1.870360971
SUMF1	1.619067634	-1.000786122	0.513017043	-0.625045933	0.379825666	1.29701141	-1.028166147	-0.87124934	-0.28367421
SUMF2	0.627189692	1.69909362	-0.572875663	-0.18128134	0.979219382	0.412526251	-0.571778229	-1.340320023	-1.051773691
SUMO1	0.957383573	0.970167028	0.990229246	-0.452027461	0.636008663	0.099141622	-1.618041967	-1.371167343	-0.21169336
SUMO1P3	0.363647895	0.659038309	0.865056325	-0.650254334	0.731069812	0.812863332	-1.297755438	-1.810070817	0.326404916
SUMO2	0.520396208	2.01928516	0.357912628	-0.640656283	0.73350678	-0.338070491	-1.074681665	-0.96393503	-0.613757307
SUMO2P1	0.447935646	1.915452923	0.325924757	-0.483615231	0.722486627	-0.29862413	-1.032339413	-0.151371294	-1.445849885
SUMO3	0.674068192	0.051798854	0.939353403	0.520327812	0.399579311	0.593218913	-2.352747525	-0.444604073	-0.380994886
SUN1	-0.85023711	-0.651496637	1.841698004	1.145009763	-0.317258344	-0.470694255	-1.265880409	0.106538132	0.462320856
SUN2	1.085668935	0.681397881	-0.070440548	-0.941009822	0.054545381	1.605733833	-1.082944221	-0.024582334	-1.308369106
SUOX	1.267306211	1.56881009	-0.236179156	-0.599577159	0.420072402	0.37765091	-1.417885413	-1.033277705	-0.346920182
SUPT16H	-0.028549119	-0.286427091	0.869402614	-0.902956928	1.870473267	-0.589823431	0.349452488	0.241274259	-1.522846059
SUPT16HP1	0.127439292	-0.631809963	0.203136663	-1.215953644	2.198011758	-0.375504595	0.026138437	0.554303261	-0.885761208
SUPT20H	0.27243737	1.014830629	-0.693496763	-0.664642137	-0.299293683	-1.449645125	1.942824543	-0.065283371	-0.057731463
SUPT3H	-0.20300884	2.059302763	-0.281221774	-1.206067785	-0.021653181	-0.69294866	1.042213794	0.084635779	-0.781252098
SUPT5H	-0.904076688	-1.408826196	-0.054016805	0.747692218	-0.531736468	-0.966945062	1.071753224	0.726316626	1.319839151
SUPT6H	-0.804805971	-2.125932375	0.49291574	0.603492883	-0.064330014	-0.353806682	1.269258726	0.521979698	0.461227994
SUPT7L	0.675014951	0.477475309	-0.330877777	-0.656157903	-2.053555506	0.07466419	0.70393804	-0.294562565	1.404061261
SUPV3L1	-0.261411036	-1.940204869	0.379424213	-0.612709732	0.025031161	-0.325168081	1.66440389	0.850089501	0.220544953
SURF1	0.349096792	-0.708422158	-0.697984371	-1.047086737	0.755862547	-0.253718817	0.10826916	-0.672388275	2.166371858
SURF2	-0.34580225	-1.965746997	-0.729968823	0.296533566	1.154439815	-0.558885676	1.03168785	0.733991842	0.383750674
SURF4	0.451558995	0.681658577	-0.179549357	0.194561143	0.360023579	-0.791171913	-2.247870927	0.390433948	1.140355955
SURF6	-0.447488314	-1.844885233	-0.357583762	0.367476884	-0.008056066	-0.621220116	1.217258883	1.491410134	0.203087589
SUSD1	-0.417502905	0.18338881	1.761055574	-1.280861387	0.400455947	-0.162913674	1.170786295	-0.578249665	-1.076158997
SUSD5	1.040846172	-0.607772459	-0.489654754	0.327686369	-0.804952242	0.471611887	-1.849865417	0.756450937	1.155649508
SUSD6	0.972460603	-0.843068685	-1.015800156	0.815869578	-1.080293104	0.566250462	-1.223869565	0.791785046	1.016665821
SUV39H1	0.36513239	-1.313600514	0.355114754	0.05567996	-0.696572682	1.369225175	0.642676386	0.822891549	-1.600547019
SUV39H2	0.157150972	-1.141715402	0.568317789	-0.225114204	0.44327932	-0.294856992	1.39679651	0.89995315	-1.803811142
SUZ12	1.473593481	0.899808086	-1.374723924	0.07421224	0.926192508	-0.262548302	-0.654884124	0.22822431	-1.309874275
SUZ12P1	0.606713336	1.479830268	-0.551326654	-0.686498708	-0.854578047	0.144442634	1.503150261	-0.428127472	-1.213605618
SV2A	0.451191701	1.354095033	1.077565338	0.190637548	0.662989687	-0.258851794	-1.028836269	-0.906582756	-1.542208488
SVBP	0.030267628	0.737187497	0.533520963	-0.564373946	1.19988667	0.709604181	-0.868733165	-2.023362356	0.246002528
SVIL	-0.858788616	-1.101073189	1.394871886	1.306835641	-0.120944744	-0.443931685	0.5175499	-1.262653951	0.568134758
SVIL-AS1	0.574367903	-1.540170249	1.360453073	-0.55884757	-0.039193277	1.079990548	-1.359975682	0.224975687	0.258399566
SVIL2P	-1.70917976	-0.858513758	0.337603978	-0.16724886	1.095718618	-0.550948763	1.630426513	0.031691985	0.190450047
SVIP	0.250740285	1.430694535	1.370442353	-0.927545577	0.647586739	0.043187649	-0.889960971	-1.169252775	-0.755892239
SWAP70	-0.187247721	-0.282619605	-1.390906387	-0.892579852	0.6906618	-0.229240046	-0.53947221	1.012759255	1.818644766
SWI5	0.88675546	1.090392128	-0.623047186	-1.67895542	-0.49835623	0.404632275	-0.163877814	-0.759737962	1.342194749
SWSAP1	0.365193434	-0.58950347	-0.30651542	1.465138863	0.643729363	-0.3086707	-1.529986477	-0.96377967	1.224394077
SWT1	-0.225261876	1.322902371	1.443672446	-0.197092806	-0.074035485	-0.274960693	0.66860981	-1.335219611	-1.328614156
SYAP1	0.603545062	0.034338342	-1.725069392	-0.562429685	1.479622485	-0.833692286	-0.489717184	0.973734901	0.519667755
SYCE2	0.465578456	2.016819528	-1.17650491	-0.243593375	-0.805037458	-0.38900534	1.008958859	-0.251509017	-0.625706742
SYCP2	0.648573341	1.704677688	0.863610379	0.180770341	-1.67053777	-0.121991135	-0.876327218	-0.197293274	-0.531482352
SYDE1	0.47115268	-1.395139545	-1.241958147	-0.07445816	0.670547791	0.545644101	-1.114267913	1.005618433	1.132860761
SYDE2	0.308161862	-1.682157271	-1.513181914	0.54244345	-0.080620775	0.796265028	-0.101330618	1.279598873	0.450821367
SYF2	-1.15635931	0.748912344	1.211013637	-0.41067767	0.185717971	-1.228584482	1.571940467	-0.345141944	-0.576821013
SYMPK	-0.675400076	1.579426606	0.497860241	1.309561486	-1.078704027	-0.663656607	0.37465636	-1.140485064	-0.203258918
SYNCRIP	-0.288773666	-1.971583997	0.049351068	0.334739944	1.063433327	-0.017920073	0.541135596	1.251380501	-0.961762701
SYNE1	-0.561917146	-1.983653199	-0.67958641	0.912933745	-0.205431669	0.141209343	0.582194642	1.367934633	0.426316062
SYNE2	-1.452870484	-0.151988592	2.088057539	0.452428416	-0.227186926	-0.143324576	0.500983193	-0.985800869	-0.0802977
SYNE3	-0.922618735	-0.267221505	1.556402407	0.252385122	0.859810403	0.708090605	0.134491458	-1.725566913	-0.595772841
SYNGAP1	-0.488413731	0.906787166	1.66555683	-1.074389548	-0.595737811	0.137547536	1.094414164	-0.616774549	-1.028990057
SYNGR1	0.348708162	2.240711341	0.233290229	0.355657929	-0.963666263	-0.56315771	-0.987283437	-0.675313541	0.011053291
SYNGR2	0.938554201	0.516142348	-2.059709175	-0.537960353	-0.049029865	0.60856414	-0.910689236	0.711066835	0.783061106
SYNGR3	0.530671344	2.239352117	-0.978290721	-0.426399688	-0.941945488	-0.031234329	0.093785878	0.281301129	-0.767240241
SYNJ1	-0.719827497	-1.800620696	0.525014897	0.672883223	-0.470200344	-0.127608327	1.758976398	-0.208106906	0.369489253
SYNJ2	0.180971018	0.244163543	1.487934533	-0.448908626	-0.884561268	-0.862341326	1.707875226	-0.582673591	-0.842459509
SYNJ2BP	-0.757786443	-0.129244049	0.978016193	0.766709323	0.107415815	0.59064829	-1.061851459	-1.705513458	1.211605789
SYNM	0.621154393	-0.598035173	-0.67408322	0.592137048	-0.887835514	0.725910113	-1.710243535	0.548962365	1.382033524
